Year,Place,StatVar,Quantity,Unit
2019,country/USA,dcid:Count_Person_1OrMoreYears,320984519.0,
2019,country/USA,dcid:MarginOfError_Count_Person_1OrMoreYears,12103.0,
2019,country/USA,dcid:Count_Person_1To4Years,16054394.0,
2019,country/USA,dcid:MarginOfError_Count_Person_1To4Years,12007.0,
2019,country/USA,dcid:Count_Person_5To17Years,53661722.0,
2019,country/USA,dcid:MarginOfError_Count_Person_5To17Years,6266.0,
2019,country/USA,dcid:Count_Person_18To24Years,30646327.0,
2019,country/USA,dcid:MarginOfError_Count_Person_18To24Years,11071.0,
2019,country/USA,dcid:Count_Person_25To34Years,45030415.0,
2019,country/USA,dcid:MarginOfError_Count_Person_25To34Years,9774.0,
2019,country/USA,dcid:Count_Person_35To44Years,40978831.0,
2019,country/USA,dcid:MarginOfError_Count_Person_35To44Years,7226.0,
2019,country/USA,dcid:Count_Person_45To54Years,42072620.0,
2019,country/USA,dcid:MarginOfError_Count_Person_45To54Years,9087.0,
2019,country/USA,dcid:Count_Person_55To64Years,41756414.0,
2019,country/USA,dcid:MarginOfError_Count_Person_55To64Years,4918.0,
2019,country/USA,dcid:Count_Person_65To74Years,29542266.0,
2019,country/USA,dcid:MarginOfError_Count_Person_65To74Years,6394.0,
2019,country/USA,dcid:Count_Person_75OrMoreYears,21241530.0,
2019,country/USA,dcid:MarginOfError_Count_Person_75OrMoreYears,4060.0,
2019,country/USA,dcid:Median_Age_Person_1OrMoreYears,38.5,Years
2019,country/USA,dcid:Count_Person_1OrMoreYears_Male,157985702.0,
2019,country/USA,dcid:MarginOfError_Count_Person_1OrMoreYears_Male,9703.0,
2019,country/USA,dcid:Count_Person_1OrMoreYears_Female,162998817.0,
2019,country/USA,dcid:MarginOfError_Count_Person_1OrMoreYears_Female,11328.0,
2019,country/USA,dcid:Count_Person_1OrMoreYears_OneRace,310528400.0,
2019,country/USA,dcid:MarginOfError_Count_Person_1OrMoreYears_OneRace,105632.0,
2019,country/USA,dcid:Count_Person_1OrMoreYears_WhiteAlone,232912042.0,
2019,country/USA,dcid:MarginOfError_Count_Person_1OrMoreYears_WhiteAlone,55231.0,
2019,country/USA,dcid:Count_Person_1OrMoreYears_BlackOrAfricanAmericanAlone,40727993.0,
2019,country/USA,dcid:MarginOfError_Count_Person_1OrMoreYears_BlackOrAfricanAmericanAlone,31775.0,
2019,country/USA,dcid:Count_Person_1OrMoreYears_AmericanIndianOrAlaskaNativeAlone,2715836.0,
2019,country/USA,dcid:MarginOfError_Count_Person_1OrMoreYears_AmericanIndianOrAlaskaNativeAlone,12665.0,
2019,country/USA,dcid:Count_Person_1OrMoreYears_AsianAlone,17760454.0,
2019,country/USA,dcid:MarginOfError_Count_Person_1OrMoreYears_AsianAlone,22254.0,
2019,country/USA,dcid:Count_Person_1OrMoreYears_NativeHawaiianOrOtherPacificIslanderAlone,592662.0,
2019,country/USA,dcid:MarginOfError_Count_Person_1OrMoreYears_NativeHawaiianOrOtherPacificIslanderAlone,4593.0,
2019,country/USA,dcid:Count_Person_1OrMoreYears_SomeOtherRaceAlone,15819413.0,
2019,country/USA,dcid:MarginOfError_Count_Person_1OrMoreYears_SomeOtherRaceAlone,95884.0,
2019,country/USA,dcid:Count_Person_1OrMoreYears_TwoOrMoreRaces,10456119.0,
2019,country/USA,dcid:MarginOfError_Count_Person_1OrMoreYears_TwoOrMoreRaces,104599.0,
2019,country/USA,dcid:Count_Person_1OrMoreYears_HispanicOrLatino,57541242.0,
2019,country/USA,dcid:MarginOfError_Count_Person_1OrMoreYears_HispanicOrLatino,7584.0,
2019,country/USA,dcid:Count_Person_1OrMoreYears_WhiteAloneNotHispanicOrLatino,195231300.0,
2019,country/USA,dcid:MarginOfError_Count_Person_1OrMoreYears_WhiteAloneNotHispanicOrLatino,13668.0,
2019,country/USA,dcid:Count_Person_1OrMoreYears_USCitizenBornInTheUnitedStates_Native,276999836.0,
2019,country/USA,dcid:MarginOfError_Count_Person_1OrMoreYears_USCitizenBornInTheUnitedStates_Native,142316.0,
2019,country/USA,dcid:Count_Person_1OrMoreYears_ForeignBorn,43984683.0,
2019,country/USA,dcid:MarginOfError_Count_Person_1OrMoreYears_ForeignBorn,142313.0,
