Year,Place,StatVar,Quantity,Unit
2021,geoId/01,dcid:Count_Person,4997675.0,
2021,geoId/02,dcid:Count_Person,735951.0,
2021,geoId/01,dcid:Count_Person_Male,2428870.05,
2021,geoId/02,dcid:Count_Person_Male,384902.373,
2021,geoId/01,dcid:MarginOfError_Count_Person_Male,4997.675,
2021,geoId/02,dcid:MarginOfError_Count_Person_Male,735.951,
2021,geoId/01,dcid:Count_Person_Female,2568804.95,
2021,geoId/02,dcid:Count_Person_Female,351048.627,
2021,geoId/01,dcid:MarginOfError_Count_Person_Female,4997.675,
2021,geoId/02,dcid:MarginOfError_Count_Person_Female,735.951,
2021,geoId/01,dcid:Count_Person_15OrLessYears,929567.55,
2021,geoId/02,dcid:Count_Person_15OrLessYears,153813.759,
2021,geoId/01,dcid:MarginOfError_Count_Person_15OrLessYears,4997.675,
2021,geoId/02,dcid:MarginOfError_Count_Person_15OrLessYears,735.951,
2021,geoId/01,dcid:Count_Person_15To17Years,194909.325,
2021,geoId/02,dcid:Count_Person_15To17Years,28702.089,
2021,geoId/01,dcid:MarginOfError_Count_Person_15To17Years,4997.675,
2021,geoId/02,dcid:MarginOfError_Count_Person_15To17Years,735.951,
2021,geoId/01,dcid:Count_Person_18To24Years,459786.1,
2021,geoId/02,dcid:Count_Person_18To24Years,69179.394,
2021,geoId/01,dcid:MarginOfError_Count_Person_18To24Years,4997.675,
2021,geoId/02,dcid:MarginOfError_Count_Person_18To24Years,735.951,
2021,geoId/01,dcid:Count_Person_25To34Years,649697.75,
2021,geoId/02,dcid:Count_Person_25To34Years,116280.258,
2021,geoId/01,dcid:MarginOfError_Count_Person_25To34Years,4997.675,
2021,geoId/02,dcid:MarginOfError_Count_Person_25To34Years,735.951,
2021,geoId/01,dcid:Count_Person_35To44Years,614714.025,
2021,geoId/02,dcid:Count_Person_35To44Years,96409.581,
2021,geoId/01,dcid:MarginOfError_Count_Person_35To44Years,4997.675,
2021,geoId/02,dcid:MarginOfError_Count_Person_35To44Years,735.951,
2021,geoId/01,dcid:Count_Person_45To54Years,634704.725,
2021,geoId/02,dcid:Count_Person_45To54Years,87578.169,
2021,geoId/01,dcid:MarginOfError_Count_Person_45To54Years,4997.675,
2021,geoId/02,dcid:MarginOfError_Count_Person_45To54Years,735.951,
2021,geoId/01,dcid:Count_Person_55To64Years,674686.125,
2021,geoId/02,dcid:Count_Person_55To64Years,93465.777,
2021,geoId/01,dcid:MarginOfError_Count_Person_55To64Years,4997.675,
2021,geoId/02,dcid:MarginOfError_Count_Person_55To64Years,735.951,
2021,geoId/01,dcid:Count_Person_65To74Years,509762.85,
2021,geoId/02,dcid:Count_Person_65To74Years,61819.884,
2021,geoId/01,dcid:MarginOfError_Count_Person_65To74Years,4997.675,
2021,geoId/02,dcid:MarginOfError_Count_Person_65To74Years,735.951,
2021,geoId/01,dcid:Count_Person_75To84Years,249883.75,
2021,geoId/02,dcid:Count_Person_75To84Years,22078.53,
2021,geoId/01,dcid:MarginOfError_Count_Person_75To84Years,4997.675,
2021,geoId/02,dcid:MarginOfError_Count_Person_75To84Years,735.951,
2021,geoId/01,dcid:Count_Person_85OrMoreYears,84960.475,
2021,geoId/02,dcid:Count_Person_85OrMoreYears,6623.559,
2021,geoId/01,dcid:MarginOfError_Count_Person_85OrMoreYears,4997.675,
2021,geoId/02,dcid:MarginOfError_Count_Person_85OrMoreYears,735.951,
2021,geoId/01,dcid:Count_Person_Upto18Years,1122381.0,
2021,geoId/02,dcid:Count_Person_Upto18Years,182734.0,
