SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE
050,02,013,Alaska,Aleutians East Borough,1,0,19,11,8,3,2,0,0,6,5,1,0,0,0,1,1,9,8,2,2,0,0,6,5,0,0,0,0,1,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0
050,02,013,Alaska,Aleutians East Borough,1,1,97,49,48,5,6,0,0,36,37,2,2,0,0,6,3,45,45,2,4,0,0,35,36,2,2,0,0,6,3,4,3,3,2,0,0,1,1,0,0,0,0,0,0
050,02,013,Alaska,Aleutians East Borough,1,2,117,61,56,13,13,0,0,43,41,1,0,0,0,4,2,58,54,11,12,0,0,42,40,1,0,0,0,4,2,3,2,2,1,0,0,1,1,0,0,0,0,0,0
050,02,013,Alaska,Aleutians East Borough,1,3,131,68,63,7,11,0,1,58,46,1,0,0,0,2,5,66,60,5,9,0,0,58,46,1,0,0,0,2,5,2,3,2,2,0,1,0,0,0,0,0,0,0,0
050,02,013,Alaska,Aleutians East Borough,1,4,156,95,61,15,8,0,0,65,50,10,1,0,0,5,2,91,58,11,6,0,0,65,50,10,0,0,0,5,2,4,3,4,2,0,0,0,0,0,1,0,0,0,0
050,02,013,Alaska,Aleutians East Borough,1,5,208,136,72,40,13,5,0,32,39,56,18,1,0,2,2,119,70,24,11,5,0,32,39,55,18,1,0,2,2,17,2,16,2,0,0,0,0,1,0,0,0,0,0
050,02,013,Alaska,Aleutians East Borough,1,6,190,125,65,41,20,4,2,41,26,35,17,0,0,4,0,103,59,20,14,4,2,40,26,35,17,0,0,4,0,22,6,21,6,0,0,1,0,0,0,0,0,0,0
050,02,013,Alaska,Aleutians East Borough,1,7,280,198,82,76,27,3,0,45,32,66,22,4,0,4,1,156,73,35,18,3,0,44,32,66,22,4,0,4,1,42,9,41,9,0,0,1,0,0,0,0,0,0,0
050,02,013,Alaska,Aleutians East Borough,1,8,367,269,98,109,28,9,0,59,43,89,25,0,0,3,2,222,89,64,20,9,0,59,43,87,24,0,0,3,2,47,9,45,8,0,0,0,0,2,1,0,0,0,0
050,02,013,Alaska,Aleutians East Borough,1,9,303,210,93,83,29,10,2,34,35,83,27,0,0,0,0,175,89,50,25,8,2,34,35,83,27,0,0,0,0,35,4,33,4,2,0,0,0,0,0,0,0,0,0
050,02,013,Alaska,Aleutians East Borough,1,10,285,178,107,76,40,5,2,29,25,64,39,0,0,4,1,140,96,39,31,5,1,29,24,64,39,0,0,3,1,38,11,37,9,0,1,0,1,0,0,0,0,1,0
050,02,013,Alaska,Aleutians East Borough,1,11,252,164,88,83,22,4,0,25,26,51,37,0,1,1,2,125,78,47,12,1,0,25,26,51,37,0,1,1,2,39,10,36,10,3,0,0,0,0,0,0,0,0,0
050,02,013,Alaska,Aleutians East Borough,1,12,141,88,53,31,13,1,0,27,27,26,11,1,1,2,1,78,50,22,10,1,0,26,27,26,11,1,1,2,1,10,3,9,3,0,0,1,0,0,0,0,0,0,0
050,02,013,Alaska,Aleutians East Borough,1,13,80,51,29,17,8,1,0,15,10,17,11,0,0,1,0,47,27,13,6,1,0,15,10,17,11,0,0,1,0,4,2,4,2,0,0,0,0,0,0,0,0,0,0
050,02,013,Alaska,Aleutians East Borough,1,14,36,24,12,5,1,0,0,14,8,5,3,0,0,0,0,21,12,2,1,0,0,14,8,5,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0
050,02,013,Alaska,Aleutians East Borough,1,15,15,11,4,2,0,0,0,9,3,0,1,0,0,0,0,11,4,2,0,0,0,9,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,02,013,Alaska,Aleutians East Borough,1,16,12,8,4,1,0,0,0,6,4,0,0,0,0,1,0,8,4,1,0,0,0,6,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,02,013,Alaska,Aleutians East Borough,1,17,8,4,4,0,0,0,0,4,3,0,0,0,0,0,1,4,4,0,0,0,0,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,02,013,Alaska,Aleutians East Borough,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,02,013,Alaska,Aleutians East Borough,1,99,2697,1750,947,607,241,42,7,548,460,507,214,6,2,40,23,1478,880,350,181,37,5,543,457,503,212,6,2,39,23,272,67,257,60,5,2,5,3,4,2,0,0,1,0
050,02,013,Alaska,Aleutians East Borough,2,0,19,11,8,3,2,0,0,6,5,1,0,0,0,1,1,9,8,2,2,0,0,6,5,0,0,0,0,1,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0
050,02,013,Alaska,Aleutians East Borough,2,1,95,48,47,5,6,0,0,35,36,2,2,0,0,6,3,44,44,2,4,0,0,34,35,2,2,0,0,6,3,4,3,3,2,0,0,1,1,0,0,0,0,0,0
050,02,013,Alaska,Aleutians East Borough,2,2,116,61,55,13,13,0,0,43,40,1,0,0,0,4,2,58,53,11,12,0,0,42,39,1,0,0,0,4,2,3,2,2,1,0,0,1,1,0,0,0,0,0,0
050,02,013,Alaska,Aleutians East Borough,2,3,131,68,63,7,11,0,1,58,46,1,0,0,0,2,5,66,60,5,9,0,0,58,46,1,0,0,0,2,5,2,3,2,2,0,1,0,0,0,0,0,0,0,0
050,02,013,Alaska,Aleutians East Borough,2,4,154,93,61,15,8,0,0,63,50,10,1,0,0,5,2,89,58,11,6,0,0,63,50,10,0,0,0,5,2,4,3,4,2,0,0,0,0,0,1,0,0,0,0
050,02,013,Alaska,Aleutians East Borough,2,5,207,136,71,40,13,5,0,32,38,56,18,1,0,2,2,119,69,24,11,5,0,32,38,55,18,1,0,2,2,17,2,16,2,0,0,0,0,1,0,0,0,0,0
050,02,013,Alaska,Aleutians East Borough,2,6,189,125,64,40,20,4,2,41,25,36,17,0,0,4,0,103,58,19,14,4,2,40,25,36,17,0,0,4,0,22,6,21,6,0,0,1,0,0,0,0,0,0,0
050,02,013,Alaska,Aleutians East Borough,2,7,278,196,82,75,27,3,0,44,32,66,22,4,0,4,1,154,73,34,18,3,0,43,32,66,22,4,0,4,1,42,9,41,9,0,0,1,0,0,0,0,0,0,0
050,02,013,Alaska,Aleutians East Borough,2,8,365,267,98,109,28,9,0,57,43,89,25,0,0,3,2,220,89,64,20,9,0,57,43,87,24,0,0,3,2,47,9,45,8,0,0,0,0,2,1,0,0,0,0
050,02,013,Alaska,Aleutians East Borough,2,9,304,211,93,83,29,10,2,34,35,84,27,0,0,0,0,176,89,50,25,8,2,34,35,84,27,0,0,0,0,35,4,33,4,2,0,0,0,0,0,0,0,0,0
