SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE
050,05,001,Arkansas,Arkansas County,1,0,268,148,120,100,82,46,35,0,0,0,1,0,0,2,2,146,118,98,80,46,35,0,0,0,1,0,0,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
050,05,001,Arkansas,Arkansas County,1,1,1094,559,535,354,346,198,181,0,1,3,3,0,0,4,4,552,532,349,344,196,181,0,0,3,3,0,0,4,4,7,3,5,2,2,0,0,1,0,0,0,0,0,0
050,05,001,Arkansas,Arkansas County,1,2,1373,702,671,450,449,243,219,1,0,2,1,0,0,6,2,699,667,449,447,241,217,1,0,2,1,0,0,6,2,3,4,1,2,2,2,0,0,0,0,0,0,0,0
050,05,001,Arkansas,Arkansas County,1,3,1548,813,735,557,484,247,239,0,3,4,0,0,0,5,9,811,731,556,481,246,238,0,3,4,0,0,0,5,9,2,4,1,3,1,1,0,0,0,0,0,0,0,0
050,05,001,Arkansas,Arkansas County,1,4,1402,700,702,459,482,229,216,3,1,2,0,0,0,7,3,689,696,451,476,226,216,3,1,2,0,0,0,7,3,11,6,8,6,3,0,0,0,0,0,0,0,0,0
050,05,001,Arkansas,Arkansas County,1,5,1196,562,634,407,405,147,224,1,1,5,1,0,0,2,3,540,630,387,403,145,223,1,0,5,1,0,0,2,3,22,4,20,2,2,1,0,1,0,0,0,0,0,0
050,05,001,Arkansas,Arkansas County,1,6,1184,579,605,463,426,109,172,0,0,3,6,0,0,4,1,569,604,455,425,107,172,0,0,3,6,0,0,4,1,10,1,8,1,2,0,0,0,0,0,0,0,0,0
050,05,001,Arkansas,Arkansas County,1,7,1269,589,680,469,503,110,168,0,1,4,2,0,0,6,6,577,677,460,501,108,167,0,1,4,2,0,0,5,6,12,3,9,2,2,1,0,0,0,0,0,0,1,0
050,05,001,Arkansas,Arkansas County,1,8,1425,688,737,523,513,160,210,1,4,2,3,0,0,2,7,680,732,516,510,159,209,1,3,2,3,0,0,2,7,8,5,7,3,1,1,0,1,0,0,0,0,0,0
050,05,001,Arkansas,Arkansas County,1,9,1576,748,828,577,618,158,204,2,0,7,2,0,0,4,4,745,823,575,617,157,200,2,0,7,2,0,0,4,4,3,5,2,1,1,4,0,0,0,0,0,0,0,0
050,05,001,Arkansas,Arkansas County,1,10,1585,783,802,626,639,147,153,3,1,1,4,0,1,6,4,778,801,623,638,145,153,3,1,1,4,0,1,6,4,5,1,3,1,2,0,0,0,0,0,0,0,0,0
050,05,001,Arkansas,Arkansas County,1,11,1381,697,684,578,560,112,115,2,2,2,2,0,0,3,5,687,682,569,558,111,115,2,2,2,2,0,0,3,5,10,2,9,2,1,0,0,0,0,0,0,0,0,0
050,05,001,Arkansas,Arkansas County,1,12,1154,556,598,471,490,79,98,2,5,3,3,0,0,1,2,552,596,467,488,79,98,2,5,3,3,0,0,1,2,4,2,4,2,0,0,0,0,0,0,0,0,0,0
050,05,001,Arkansas,Arkansas County,1,13,934,441,493,365,419,72,72,1,0,0,0,0,0,3,2,440,492,364,418,72,72,1,0,0,0,0,0,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0
050,05,001,Arkansas,Arkansas County,1,14,896,406,490,345,405,56,78,1,3,2,1,0,0,2,3,404,486,343,401,56,78,1,3,2,1,0,0,2,3,2,4,2,4,0,0,0,0,0,0,0,0,0,0
050,05,001,Arkansas,Arkansas County,1,15,816,359,457,302,383,55,69,0,0,1,1,0,0,1,4,359,457,302,383,55,69,0,0,1,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,05,001,Arkansas,Arkansas County,1,16,689,272,417,241,348,28,62,1,3,1,2,0,0,1,2,269,416,239,347,28,62,0,3,1,2,0,0,1,2,3,1,2,1,0,0,1,0,0,0,0,0,0,0
050,05,001,Arkansas,Arkansas County,1,17,508,157,351,133,295,23,55,1,1,0,0,0,0,0,0,156,349,132,293,23,55,1,1,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0
050,05,001,Arkansas,Arkansas County,1,18,453,122,331,96,282,24,47,0,0,0,0,0,0,2,2,122,330,96,281,24,47,0,0,0,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0
050,05,001,Arkansas,Arkansas County,1,99,20751,9881,10870,7516,8129,2243,2617,19,26,42,32,0,1,61,65,9775,10819,7431,8091,2224,2607,18,23,42,32,0,1,60,65,106,51,85,38,19,10,1,3,0,0,0,0,1,0
