SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE
050,28,001,Mississippi,Adams County,1,0,435,220,215,73,74,142,140,0,0,2,0,0,0,3,1,216,211,71,71,140,139,0,0,2,0,0,0,3,1,4,4,2,3,2,1,0,0,0,0,0,0,0,0
050,28,001,Mississippi,Adams County,1,1,1884,971,913,333,321,621,579,1,2,4,4,0,0,12,7,960,897,328,310,615,574,1,2,4,4,0,0,12,7,11,16,5,11,6,5,0,0,0,0,0,0,0,0
050,28,001,Mississippi,Adams County,1,2,2504,1218,1286,396,438,815,832,0,4,0,2,1,1,6,9,1210,1275,391,430,812,830,0,4,0,2,1,1,6,8,8,11,5,8,3,2,0,0,0,0,0,0,0,1
050,28,001,Mississippi,Adams County,1,3,2669,1368,1301,516,470,841,810,1,2,3,7,0,2,7,10,1359,1294,514,467,834,807,1,2,3,7,0,2,7,9,9,7,2,3,7,3,0,0,0,0,0,0,0,1
050,28,001,Mississippi,Adams County,1,4,2702,1361,1341,544,493,809,827,2,3,0,1,0,0,6,17,1351,1331,541,488,802,823,2,3,0,1,0,0,6,16,10,10,3,5,7,4,0,0,0,0,0,0,0,1
050,28,001,Mississippi,Adams County,1,5,1945,874,1071,360,388,509,674,0,1,0,2,0,0,5,6,862,1059,351,379,506,671,0,1,0,2,0,0,5,6,12,12,9,9,3,3,0,0,0,0,0,0,0,0
050,28,001,Mississippi,Adams County,1,6,1854,823,1031,361,417,454,602,3,2,3,7,0,1,2,2,817,1016,357,406,452,598,3,2,3,7,0,1,2,2,6,15,4,11,2,4,0,0,0,0,0,0,0,0
050,28,001,Mississippi,Adams County,1,7,1786,797,989,402,416,382,562,4,0,7,3,0,0,2,8,784,977,392,408,379,558,4,0,7,3,0,0,2,8,13,12,10,8,3,4,0,0,0,0,0,0,0,0
050,28,001,Mississippi,Adams County,1,8,2381,1103,1278,562,555,527,708,4,1,2,4,0,1,8,9,1091,1269,555,550,522,704,4,1,2,4,0,1,8,9,12,9,7,5,5,4,0,0,0,0,0,0,0,0
050,28,001,Mississippi,Adams County,1,9,2771,1261,1510,628,637,627,857,0,4,4,6,0,0,2,6,1250,1501,621,632,623,853,0,4,4,6,0,0,2,6,11,9,7,5,4,4,0,0,0,0,0,0,0,0
050,28,001,Mississippi,Adams County,1,10,2652,1277,1375,688,681,579,684,3,1,2,4,0,0,5,5,1264,1365,680,678,575,678,3,1,2,4,0,0,4,4,13,10,8,3,4,6,0,0,0,0,0,0,1,1
050,28,001,Mississippi,Adams County,1,11,2114,1008,1106,541,553,457,547,0,2,5,3,1,0,4,1,1003,1102,541,551,452,545,0,2,5,3,1,0,4,1,5,4,0,2,5,2,0,0,0,0,0,0,0,0
050,28,001,Mississippi,Adams County,1,12,1697,789,908,437,492,348,411,2,0,1,2,0,1,1,2,785,902,434,487,347,410,2,0,1,2,0,1,1,2,4,6,3,5,1,1,0,0,0,0,0,0,0,0
050,28,001,Mississippi,Adams County,1,13,1597,696,901,429,513,263,383,1,1,2,1,0,0,1,3,694,895,427,509,263,381,1,1,2,1,0,0,1,3,2,6,2,4,0,2,0,0,0,0,0,0,0,0
050,28,001,Mississippi,Adams County,1,14,1486,625,861,372,486,247,369,2,0,1,3,0,0,3,3,620,859,369,485,246,368,2,0,1,3,0,0,2,3,5,2,3,1,1,1,0,0,0,0,0,0,1,0
050,28,001,Mississippi,Adams County,1,15,1449,608,841,406,495,199,341,0,0,0,2,0,0,3,3,605,838,404,493,199,341,0,0,0,2,0,0,2,2,3,3,2,2,0,0,0,0,0,0,0,0,1,1
050,28,001,Mississippi,Adams County,1,16,1075,436,639,273,381,157,256,1,1,0,0,0,0,5,1,433,637,273,379,155,256,1,1,0,0,0,0,4,1,3,2,0,2,2,0,0,0,0,0,0,0,1,0
050,28,001,Mississippi,Adams County,1,17,706,248,458,149,269,98,186,0,1,0,0,0,0,1,2,248,455,149,268,98,184,0,1,0,0,0,0,1,2,0,3,0,1,0,2,0,0,0,0,0,0,0,0
050,28,001,Mississippi,Adams County,1,18,632,200,432,83,245,111,185,0,0,0,0,0,0,6,2,200,431,83,245,111,184,0,0,0,0,0,0,6,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0
050,28,001,Mississippi,Adams County,1,99,34339,15883,18456,7553,8324,8186,9953,24,25,36,51,2,6,82,97,15752,18314,7481,8236,8131,9904,24,25,36,51,2,6,78,92,131,142,72,88,55,49,0,0,0,0,0,0,4,5
050,28,001,Mississippi,Adams County,2,0,437,221,216,73,74,143,141,0,0,2,0,0,0,3,1,217,212,71,71,141,140,0,0,2,0,0,0,3,1,4,4,2,3,2,1,0,0,0,0,0,0,0,0
050,28,001,Mississippi,Adams County,2,1,1856,956,900,326,315,614,572,1,2,4,4,0,0,11,7,945,884,321,304,608,567,1,2,4,4,0,0,11,7,11,16,5,11,6,5,0,0,0,0,0,0,0,0
050,28,001,Mississippi,Adams County,2,2,2467,1201,1266,386,426,807,824,0,4,0,2,1,1,7,9,1193,1255,381,418,804,822,0,4,0,2,1,1,7,8,8,11,5,8,3,2,0,0,0,0,0,0,0,1
050,28,001,Mississippi,Adams County,2,3,2665,1366,1299,511,465,844,813,1,2,3,7,0,2,7,10,1357,1292,509,462,837,810,1,2,3,7,0,2,7,9,9,7,2,3,7,3,0,0,0,0,0,0,0,1
050,28,001,Mississippi,Adams County,2,4,2680,1352,1328,537,486,807,821,2,3,0,1,0,0,6,17,1342,1318,534,481,800,817,2,3,0,1,0,0,6,16,10,10,3,5,7,4,0,0,0,0,0,0,0,1
050,28,001,Mississippi,Adams County,2,5,1956,880,1076,364,383,511,684,0,1,0,2,0,0,5,6,864,1064,351,374,508,681,0,1,0,2,0,0,5,6,16,12,13,9,3,3,0,0,0,0,0,0,0,0
050,28,001,Mississippi,Adams County,2,6,1836,819,1017,361,409,450,596,3,2,3,7,0,1,2,2,806,1002,350,398,448,592,3,2,3,7,0,1,2,2,13,15,11,11,2,4,0,0,0,0,0,0,0,0
050,28,001,Mississippi,Adams County,2,7,1777,799,978,406,411,380,556,4,0,7,3,0,0,2,8,777,966,387,403,377,552,4,0,7,3,0,0,2,8,22,12,19,8,3,4,0,0,0,0,0,0,0,0
050,28,001,Mississippi,Adams County,2,8,2368,1102,1266,564,547,524,704,4,1,2,4,0,1,8,9,1080,1257,547,542,519,700,4,1,2,4,0,1,8,9,22,9,17,5,5,4,0,0,0,0,0,0,0,0
