SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE
050,46,003,South Dakota,Aurora County,1,0,40,24,16,24,15,0,0,0,1,0,0,0,0,0,0,24,15,24,14,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,1,1,132,68,64,66,62,0,0,1,1,0,0,0,0,1,1,66,62,64,60,0,0,1,1,0,0,0,0,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,1,2,203,100,103,99,103,0,0,0,0,0,0,0,0,1,0,98,103,97,103,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,1,3,253,142,111,125,106,1,0,13,3,1,0,0,0,2,2,138,109,121,104,1,0,13,3,1,0,0,0,2,2,4,2,4,2,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,1,4,298,172,126,138,117,6,0,26,9,0,0,0,0,2,0,168,124,134,115,6,0,26,9,0,0,0,0,2,0,4,2,4,2,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,1,5,114,59,55,59,53,0,0,0,1,0,0,0,0,0,1,50,51,50,49,0,0,0,1,0,0,0,0,0,1,9,4,9,4,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,1,6,126,68,58,68,57,0,0,0,0,0,1,0,0,0,0,63,57,63,56,0,0,0,0,0,1,0,0,0,0,5,1,5,1,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,1,7,134,68,66,68,66,0,0,0,0,0,0,0,0,0,0,67,64,67,64,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,1,8,201,100,101,99,101,0,0,1,0,0,0,0,0,0,0,98,98,97,98,0,0,1,0,0,0,0,0,0,0,2,3,2,3,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,1,9,213,119,94,118,94,0,0,0,0,0,0,0,0,1,0,115,93,114,93,0,0,0,0,0,0,0,0,1,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,1,10,194,107,87,107,86,0,0,0,0,0,1,0,0,0,0,102,86,102,85,0,0,0,0,0,1,0,0,0,0,5,1,5,1,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,1,11,190,93,97,93,97,0,0,0,0,0,0,0,0,0,0,93,95,93,95,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,1,12,137,67,70,67,70,0,0,0,0,0,0,0,0,0,0,67,70,67,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,1,13,157,83,74,82,74,0,0,1,0,0,0,0,0,0,0,82,74,81,74,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,1,14,166,71,95,70,95,0,0,1,0,0,0,0,0,0,0,70,94,69,94,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,1,15,140,73,67,72,67,0,0,1,0,0,0,0,0,0,0,72,67,71,67,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,1,16,140,73,67,72,67,0,0,1,0,0,0,0,0,0,0,72,67,71,67,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,1,17,91,39,52,39,52,0,0,0,0,0,0,0,0,0,0,39,52,39,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,1,18,122,32,90,32,90,0,0,0,0,0,0,0,0,0,0,32,90,32,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,1,99,3051,1558,1493,1498,1472,7,0,45,15,1,2,0,0,7,4,1516,1471,1456,1450,7,0,45,15,1,2,0,0,7,4,42,22,42,22,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,2,0,40,24,16,24,15,0,0,0,1,0,0,0,0,0,0,24,15,24,14,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,2,1,132,68,64,66,62,0,0,1,1,0,0,0,0,1,1,66,62,64,60,0,0,1,1,0,0,0,0,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,2,2,201,98,103,97,103,0,0,0,0,0,0,0,0,1,0,96,103,95,103,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,2,3,253,142,111,125,106,1,0,13,3,1,0,0,0,2,2,138,109,121,104,1,0,13,3,1,0,0,0,2,2,4,2,4,2,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,2,4,297,171,126,139,117,6,0,24,9,0,0,0,0,2,0,167,124,135,115,6,0,24,9,0,0,0,0,2,0,4,2,4,2,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,2,5,114,59,55,59,53,0,0,0,1,0,0,0,0,0,1,50,51,50,49,0,0,0,1,0,0,0,0,0,1,9,4,9,4,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,2,6,124,67,57,67,56,0,0,0,0,0,1,0,0,0,0,62,56,62,55,0,0,0,0,0,1,0,0,0,0,5,1,5,1,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,2,7,134,68,66,68,66,0,0,0,0,0,0,0,0,0,0,67,64,67,64,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,2,8,200,99,101,98,101,0,0,1,0,0,0,0,0,0,0,97,98,96,98,0,0,1,0,0,0,0,0,0,0,2,3,2,3,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,2,9,213,119,94,118,94,0,0,0,0,0,0,0,0,1,0,115,93,114,93,0,0,0,0,0,0,0,0,1,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,2,10,194,107,87,107,86,0,0,0,0,0,1,0,0,0,0,102,86,102,85,0,0,0,0,0,1,0,0,0,0,5,1,5,1,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,2,11,190,93,97,93,97,0,0,0,0,0,0,0,0,0,0,93,95,93,95,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,2,12,137,67,70,67,70,0,0,0,0,0,0,0,0,0,0,67,70,67,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,2,13,157,83,74,82,74,0,0,1,0,0,0,0,0,0,0,82,74,81,74,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,2,14,164,71,93,70,93,0,0,1,0,0,0,0,0,0,0,70,92,69,92,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,2,15,140,73,67,72,67,0,0,1,0,0,0,0,0,0,0,72,67,71,67,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,2,16,140,73,67,72,67,0,0,1,0,0,0,0,0,0,0,72,67,71,67,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,2,17,93,40,53,40,53,0,0,0,0,0,0,0,0,0,0,40,53,40,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,2,18,122,31,91,31,91,0,0,0,0,0,0,0,0,0,0,31,91,31,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,2,99,3045,1553,1492,1495,1471,7,0,43,15,1,2,0,0,7,4,1511,1470,1453,1449,7,0,43,15,1,2,0,0,7,4,42,22,42,22,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,3,0,34,18,16,18,15,0,0,0,1,0,0,0,0,0,0,15,15,15,14,0,0,0,1,0,0,0,0,0,0,3,1,3,1,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,3,1,149,76,73,74,71,0,0,1,1,0,0,0,0,1,1,74,71,72,69,0,0,1,1,0,0,0,0,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,3,2,187,89,98,88,98,0,0,0,0,0,0,0,0,1,0,87,98,86,98,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,3,3,258,144,114,128,109,1,0,12,3,1,0,0,0,2,2,140,112,124,107,1,0,12,3,1,0,0,0,2,2,4,2,4,2,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,3,4,264,151,113,122,104,5,0,22,9,0,0,0,0,2,0,147,111,118,102,5,0,22,9,0,0,0,0,2,0,4,2,4,2,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,3,5,110,60,50,60,48,0,0,0,1,0,0,0,0,0,1,51,46,51,44,0,0,0,1,0,0,0,0,0,1,9,4,9,4,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,3,6,105,60,45,60,44,0,0,0,0,0,1,0,0,0,0,55,44,55,43,0,0,0,0,0,1,0,0,0,0,5,1,5,1,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,3,7,122,57,65,57,65,0,0,0,0,0,0,0,0,0,0,55,62,55,62,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,3,8,184,88,96,87,96,0,0,1,0,0,0,0,0,0,0,86,93,85,93,0,0,1,0,0,0,0,0,0,0,2,3,2,3,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,3,9,211,124,87,123,87,0,0,0,0,0,0,0,0,1,0,119,86,118,86,0,0,0,0,0,0,0,0,1,0,5,1,5,1,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,3,10,204,107,97,107,96,0,0,0,0,0,1,0,0,0,0,102,96,102,95,0,0,0,0,0,1,0,0,0,0,5,1,5,1,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,3,11,169,85,84,85,84,0,0,0,0,0,0,0,0,0,0,85,82,85,82,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,3,12,158,80,78,80,78,0,0,0,0,0,0,0,0,0,0,80,78,80,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,3,13,149,72,77,71,77,0,0,1,0,0,0,0,0,0,0,71,77,70,77,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,3,14,150,69,81,68,81,0,0,1,0,0,0,0,0,0,0,68,81,67,81,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,3,15,140,69,71,68,71,0,0,1,0,0,0,0,0,0,0,68,71,67,71,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,3,16,138,74,64,73,64,0,0,1,0,0,0,0,0,0,0,72,64,71,64,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,3,17,92,48,44,48,44,0,0,0,0,0,0,0,0,0,0,48,44,48,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,3,18,122,32,90,32,90,0,0,0,0,0,0,0,0,0,0,32,90,32,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,3,99,2946,1503,1443,1449,1422,6,0,40,15,1,2,0,0,7,4,1455,1421,1401,1400,6,0,40,15,1,2,0,0,7,4,48,22,48,22,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,4,0,20,8,12,8,11,0,0,0,1,0,0,0,0,0,0,7,11,7,10,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,4,1,134,73,61,71,59,0,0,1,1,0,0,0,0,1,1,67,59,65,57,0,0,1,1,0,0,0,0,1,1,6,2,6,2,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,4,2,199,100,99,99,99,0,0,0,0,0,0,0,0,1,0,98,97,97,97,0,0,0,0,0,0,0,0,1,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,4,3,248,127,121,113,116,1,0,10,3,1,0,0,0,2,2,123,118,109,113,1,0,10,3,1,0,0,0,2,2,4,3,4,3,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,4,4,266,156,110,127,101,5,0,22,9,0,0,0,0,2,0,152,108,123,99,5,0,22,9,0,0,0,0,2,0,4,2,4,2,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,4,5,109,63,46,63,44,0,0,0,1,0,0,0,0,0,1,54,42,54,40,0,0,0,1,0,0,0,0,0,1,9,4,9,4,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,4,6,96,54,42,54,41,0,0,0,0,0,1,0,0,0,0,49,41,49,40,0,0,0,0,0,1,0,0,0,0,5,1,5,1,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,4,7,125,55,70,55,70,0,0,0,0,0,0,0,0,0,0,53,67,53,67,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,4,8,156,75,81,74,81,0,0,1,0,0,0,0,0,0,0,73,78,72,78,0,0,1,0,0,0,0,0,0,0,2,3,2,3,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,4,9,227,123,104,122,104,0,0,0,0,0,0,0,0,1,0,119,103,118,103,0,0,0,0,0,0,0,0,1,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0
050,46,003,South Dakota,Aurora County,4,10,189,103,86,103,85,0,0,0,0,0,1,0,0,0,0,98,85,98,84,0,0,0,0,0,1,0,0,0,0,5,1,5,1,0,0,0,0,0,0,0,0,0,0
